STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2022-S2,,363,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2023-S1,,399,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2023-S2,,399,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2024-S1,,477,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2024-S2,,477,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2025-S1,,551,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2025-S2,,551,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,1999-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,1999-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2000-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2000-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2001-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2001-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2002-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2002-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2003-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2003-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2004-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2004-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2005-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2005-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2006-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2006-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2007-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2007-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2008-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2008-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2009-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2009-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2010-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2010-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2011-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2011-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2012-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2012-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2013-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2013-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2014-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2014-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2015-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2015-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2016-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2016-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2017-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2017-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2018-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2018-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2019-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2019-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2020-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2020-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2021-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2021-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2022-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2022-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2023-S1,,940,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2023-S2,,940,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2024-S1,,1000,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2024-S2,,1000,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2025-S1,,1000,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2025-S2,,1000,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,1999-S1,,92,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,1999-S2,,99,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2000-S1,,111,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2000-S2,,126,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2001-S1,,143,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2001-S2,,148,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2002-S1,,178,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2002-S2,,195,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2003-S1,,196,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2003-S2,,196,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2004-S1,,207,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2004-S2,,211,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2005-S1,,236,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2005-S2,,239,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2006-S1,,261,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2006-S2,,279,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2007-S1,,291,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2007-S2,,279,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2008-S1,,300,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2008-S2,,335,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2009-S1,,298,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2009-S2,,309,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2010-S1,,302,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2010-S2,,311,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2011-S1,,319,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2011-S2,,329,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2012-S1,,310,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2012-S2,,312,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2013-S1,,318,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2013-S2,,308,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2014-S1,,310,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2014-S2,,310,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2015-S1,,332,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2015-S2,,338,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2016-S1,,366,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2016-S2,,365,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2017-S1,,407,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2017-S2,,420,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2018-S1,,478,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2018-S2,,469,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2019-S1,,519,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2019-S2,,525,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2020-S1,,575,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2020-S2,,546,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2021-S1,,579,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2021-S2,,596,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2022-S1,,652,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2022-S2,,655,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2023-S1,,717,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2023-S2,,729,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2024-S1,,764,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2024-S2,,755,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2025-S1,,826,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CZ,Czechia,2025-S2,,841,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,1999-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,1999-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2000-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2000-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2001-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2001-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2002-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2002-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2003-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2003-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2004-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2004-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2005-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2005-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2006-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2006-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2007-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2007-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2008-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2008-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2009-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2009-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2010-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2010-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2011-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2011-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2012-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2012-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2013-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2013-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2014-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,DE,Germany,2014-S2,,,,m,missing value; data cannot exist,,
